"genus","age","avg_abundance"
"Desulfonatronovibrio",4,1
"Desulfonatronovibrio",5,1
"Desulfonatronovibrio",6,1
"Desulfonatronum",5,1
"Desulfonatronum",6,1
"Desulfonatronum",9,1
"Desulfonauticus",3,1
"Desulfonauticus",6,1
"Desulforegula",3,1
"Desulforegula",5,1
"Desulforegula",9,1
"Desulforegula",13,1
"Desulforhopalus",4,1
"Desulforhopalus",5,1
"Desulforhopalus",6,1
"Desulforhopalus",7,1
"Desulforhopalus",8,1
"Desulforhopalus",10,1
"Desulfosarcina",4,1
"Desulfosarcina",5,1
"Desulfosarcina",8,1
"Desulfospira",6,1
"Desulfospira",10,1
"Desulfotalea",4,1
"Desulfotalea",5,1
"Desulfotalea",8,1
"Desulfotignum",3,1
"Desulfotignum",4,1
"Desulfotignum",5,1
"Desulfotignum",10,1
"Desulfotignum",13,1
"Desulfovermiculus",6,1
"Desulfovermiculus",8,1
"Desulfovirgula",3,1
"Desulfovirgula",4,1
"Desulfovirgula",8,1
"Desulfovirgula",9,1
"Desulfovirgula",10,1
"Desulfovirgula",13,1
"Desulfuribacillus",4,1
"Desulfuribacillus",5,1
"Desulfuribacillus",6,1
"Desulfuribacillus",8,1
"Desulfuribacillus",9,1
"Desulfuribacillus",10,1
"Desulfurivibrio",3,1
"Desulfurivibrio",4,1
"Desulfurobacterium",3,1
"Desulfurobacterium",4,1
"Desulfurobacterium",6,1
"Desulfurobacterium",8,1
"Desulfurobacterium",10,1
"Desulfuromonas",4,1
"Desulfuromonas",5,1
"Desulfuromusa",3,1
"Desulfuromusa",4,1
"Desulfuromusa",5,1
"Desulfuromusa",6,1
"Desulfuromusa",8,1
"Desulfuromusa",9,1
"Dethiobacter",8,1
"Dethiobacter",10,1
"Dethiobacter",13,1
"Dethiosulfatarculus",4,1
"Dethiosulfatarculus",9,1
"Dethiosulfovibrio",3,1
"Dethiosulfovibrio",5,1
"Dethiosulfovibrio",6,1
"Dethiosulfovibrio",13,1
"Devosia",3,1
"Devosia",4,1
"Devosia",5,1
"Dickeya",3,1
"Dickeya",5,1
"Dickeya",6,1
"Dickeya",9,1
"Dictyoglomus",3,1
"Dictyoglomus",5,1
"Dictyoglomus",6,1
"Dictyoglomus",8,1
"Dictyoglomus",9,1
"Dictyoglomus",13,1
"Diplosphaera",3,1
"Diplosphaera",4,1
"Diplosphaera",5,1
"Diplosphaera",7,1
"Dissulfuribacter",5,1
"Dissulfuribacter",6,1
"Dissulfuribacter",8,1
"Dokdonia",5,1
"Domibacillus",3,1
"Domibacillus",5,1
"Domibacillus",6,1
"Dongia",3,1
"Dongia",4,1
"Dongia",5,1
"Dongia",6,1
"Dongia",8,1
"Dongia",9,1
"Dongia",13,1
"Draconibacterium",7,1
"Draconibacterium",9,1
"Drancourtella",9,1
"Duganella",3,1
"Duganella",4,1
"Duganella",5,1
"Duganella",6,1
"Duganella",8,1
"Duganella",9,1
"Dyadobacter",4,1
"Dyadobacter",6,1
"Dyadobacter",8,1
"Dyadobacter",10,1
"Dysgonomonas",13,1
"Echinicola",5,1
"Edaphobacter",3,1
"Edaphobacter",4,1
"Edaphobacter",6,1
"Edwardsiella",3,1
"Edwardsiella",4,1
"Edwardsiella",5,1
"Edwardsiella",7,1
"Edwardsiella",8,1
"Edwardsiella",9,1
"Effusibacillus",4,1
"Effusibacillus",7,1
"Eggerthia",8,1
"Elizabethkingia",6,1
"Elizabethkingia",7,1
"Elizabethkingia",10,1
"Elstera",3,1
"Elstera",4,1
"Elstera",5,1
"Elstera",6,1
"Elusimicrobium",4,1
"Elusimicrobium",5,1
"Elusimicrobium",6,1
"Empedobacter",5,1
"Empedobacter",13,1
"Emticicia",4,1
"Emticicia",5,1
"Endomicrobium",3,1
"Endomicrobium",4,1
"Endomicrobium",8,1
"Endozoicomonas",5,1
"Endozoicomonas",6,1
"Enorma",3,1
"Enorma",4,1
"Enorma",6,1
"Enorma",7,1
"Enorma",8,1
"Enorma",13,1
"Ensifer",3,1
"Ensifer",4,1
"Ensifer",5,1
"Ensifer",6,1
"Ensifer",7,1
"Ensifer",8,1
"Ensifer",9,1
"Ensifer",10,1
"Ensifer",13,1
"Enterobacter",3,1
"Enterobacter",6,1
"Enterobacter",8,1
"Enterobacter",9,1
"Enterobacter",10,1
"Enterocytozoon",7,1
"Enterocytozoon",9,1
"Enterocytozoon",10,1
"Enterorhabdus",8,1
"Enterorhabdus",9,1
"Enterorhabdus",10,1
"Enterorhabdus",13,1
"Epibacterium",3,1
"Epibacterium",5,1
"Epilithonimonas",4,1
"Epilithonimonas",5,1
"Epilithonimonas",6,1
"Epilithonimonas",7,1
"Epulopiscium",7,1
"Epulopiscium",8,1
"Epulopiscium",9,1
"Eremococcus",3,1
"Eremococcus",4,1
"Eremococcus",5,1
"Erwinia",3,1
"Erwinia",4,1
"Erwinia",5,1
"Erwinia",7,1
"Erysipelothrix",3,1
"Erysipelothrix",9,1
"Erysipelothrix",10,1
"Erythrobacter",3,1
"Erythrobacter",4,1
"Erythrobacter",5,1
"Erythrobacter",6,1
"Erythrobacter",7,1
"Erythrobacter",9,1
"Euryhalocaulis",6,1
"Exiguobacterium",3,1
"Exiguobacterium",5,1
"Exiguobacterium",6,1
"Exiguobacterium",7,1
"Facklamia",6,1
"Facklamia",8,1
"Facklamia",9,1
"Facklamia",10,1
"Faecalibaculum",7,1
"Faecalibaculum",9,1
"Faecalibaculum",13,1
"Faecalicoccus",7,1
"Fermentimonas",3,1
"Fermentimonas",10,1
"Fermentimonas",13,1
"Ferriphaselus",3,1
"Fervidicella",9,1
"Fervidicola",3,1
"Fervidicola",4,1
"Fervidicola",5,1
"Fervidicola",7,1
"Fervidicola",9,1
"Fervidobacterium",4,1
"Fibrella",3,1
"Fibrella",5,1
"Fibrella",9,1
"Fibrisoma",4,1
"Fibrisoma",6,1
"Fibrisoma",10,1
"Fictibacillus",3,1
"Fictibacillus",6,1
"Fictibacillus",7,1
"Fictibacillus",8,1
"Fictibacillus",13,1
"Filifactor",7,1
"Filifactor",13,1
"Filimonas",6,1
"Filimonas",8,1
"Filimonas",9,1
"Fimbriimonas",4,1
"Fimbriimonas",10,1
"Finegoldia",4,1
"Finegoldia",9,1
"Finegoldia",10,1
"Flammeovirga",4,1
"Flammeovirga",5,1
"Flammeovirga",10,1
"Flammeovirga",13,1
"Flavihumibacter",3,1
"Flavihumibacter",4,1
"Flavihumibacter",6,1
"Flaviramulus",4,1
"Flectobacillus",4,1
"Flexibacter",3,1
"Flexibacter",4,1
"Flexibacter",6,1
"Flexibacter",8,1
"Flexithrix",4,1
"Flexithrix",7,1
"Fontibacillus",3,1
"Fontibacillus",6,1
"Fontibacillus",8,1
"Fontibacillus",9,1
"Fontibacillus",10,1
"Fontibacillus",13,1
"Formosa",3,1
"Formosa",4,1
"Formosa",5,1
"Formosa",6,1
"Formosa",8,1
"Formosa",9,1
"Frateuria",4,1
"Frateuria",6,1
"Fusarium",3,1
"Fusarium",4,1
"Fusarium",5,1
"Fusarium",6,1
"Fusarium",8,1
"Fusarium",9,1
"Fusarium",10,1
"Gabonibacter",13,1
"Galbibacter",3,1
"Galbibacter",5,1
"Galbibacter",6,1
"Galbibacter",10,1
"Gallibacterium",3,1
"Gallibacterium",8,1
"Gallibacterium",9,1
"Gallibacterium",10,1
"Gardnerella",10,1
"Gardnerella",13,1
"Gayadomonas",3,1
"Gayadomonas",4,1
"Gayadomonas",5,1
"Gayadomonas",6,1
"Gayadomonas",10,1
"Geitlerinema",4,1
"Geitlerinema",6,1
"Gelatoporia",3,1
"Gelatoporia",4,1
"Gelatoporia",5,1
"Gelatoporia",6,1
"Gelatoporia",8,1
"Gelidibacter",4,1
"Gelidibacter",5,1
"Gelidibacter",6,1
"Gemella",3,1
"Gemella",4,1
"Gemella",9,1
"Gemella",13,1
"Geminocystis",4,1
"Geminocystis",6,1
"Geminocystis",8,1
"Geminocystis",9,1
"Geminocystis",10,1
"Gemmata",3,1
"Gemmata",4,1
"Gemmata",5,1
"Gemmata",10,1
"Gemmobacter",9,1
"Geoalkalibacter",5,1
"Geoalkalibacter",8,1
"Geobacillus",6,1
"Geobacillus",7,1
"Geobacillus",10,1
"Geobacter",3,1
"Geobacter",7,1
"Geobacter",13,1
"Geofilum",3,1
"Geofilum",4,1
"Geofilum",6,1
"Geofilum",8,1
"Geofilum",9,1
"Geopsychrobacter",4,1
"Gilliamella",10,1
"Gillisia",4,1
"Gillisia",6,1
"Gillisia",8,1
"Gillisia",9,1
"Gimesia",6,1
"Glaciecola",6,1
"Glaciecola",8,1
"Globicatella",3,1
"Globicatella",4,1
"Gloeobacter",3,1
"Gloeobacter",4,1
"Gloeobacter",5,1
"Gloeobacter",6,1
"Gloeobacter",7,1
"Gloeobacter",9,1
"Gloeobacter",10,1
"Gloeocapsa",4,1
"Gonapodya",3,1
"Gordonibacter",10,1
"Gottschalkia",9,1
"Gottschalkia",13,1
"Gracilibacillus",3,1
"Gracilibacillus",4,1
"Gracilibacillus",6,1
"Gracilibacillus",8,1
"Gracilibacillus",10,1
"Gracilibacter",10,1
"Gramella",3,1
"Gramella",6,1
"Granulicella",4,1
"Hafnia",5,1
"Hafnia",7,1
"Hafnia",8,1
"Haladaptatus",4,1
"Haladaptatus",5,1
"Haladaptatus",6,1
"Haladaptatus",8,1
"Halanaerobium",6,1
"Halanaerobium",7,1
"Haliscomenobacter",4,1
"Haliscomenobacter",6,1
"Hallella",3,1
"Hallella",4,1
"Hallella",9,1
"Halobacillus",3,1
"Halobacillus",4,1
"Halobacillus",6,1
"Halobacillus",8,1
"Halobacillus",10,1
"Halobacteroides",4,1
"Halobacteroides",6,1
"Halobacteroides",9,1
"Halodesulfovibrio",5,1
"Halodesulfovibrio",6,1
"Haloferax",3,1
"Haloferax",4,1
"Haloferax",5,1
"Haloferax",6,1
"Haloferula",3,1
"Haloferula",4,1
"Haloferula",5,1
"Haloferula",9,1
"Haloferula",10,1
"Halomicrobium",4,1
"Halomicrobium",5,1
"Halomicrobium",6,1
"Halomonas",3,1
"Halomonas",5,1
"Halomonas",6,1
"Halomonas",9,1
"Halonatronum",3,1
"Halonatronum",4,1
"Halonatronum",6,1
"Halonatronum",10,1
"Halopiger",4,1
"Halopiger",5,1
"Halopiger",6,1
"Haloplasma",4,1
"Haloplasma",7,1
"Haloplasma",8,1
"Haloplasma",10,1
"Halorientalis",4,1
"Halothece",4,1
"Halothece",6,1
"Halothece",8,1
"Halothermothrix",3,1
"Halothermothrix",5,1
"Halothermothrix",6,1
"Halothermothrix",7,1
"Hassallia",3,1
"Hassallia",4,1
"Hassallia",5,1
"Helcococcus",3,1
"Helcococcus",4,1
"Helcococcus",6,1
"Helcococcus",9,1
"Helicobacter",3,1
"Helicobacter",4,1
"Helicobacter",6,1
"Helicobacter",7,1
"Helicobacter",8,1
"Helicobacter",9,1
"Helicobacter",13,1
"Heliobacterium",3,1
"Heliobacterium",5,1
"Heliobacterium",6,1
"Heliobacterium",9,1
"Heliobacterium",13,1
"Hellea",6,1
"Herbaspirillum",9,1
"Herbiconiux",6,1
"Herbiconiux",8,1
"Herbidospora",5,1
"Herbidospora",8,1
"Herpetosiphon",4,1
"Hippea",3,1
"Hippea",6,1
"Hippea",9,1
"Holophaga",5,1
"Holophaga",8,1
"Holophaga",9,1
"Hydrogenibacillus",4,1
"Hydrogenibacillus",5,1
"Hydrogenibacillus",6,1
"Hydrogenibacillus",9,1
"Hydrogenibacillus",13,1
"Hydrogenophaga",3,1
"Hydrogenophaga",4,1
"Hydrogenophaga",5,1
"Hydrogenophaga",6,1
"Hydrogenophaga",7,1
"Hydrogenophaga",10,1
"Hydrogenophaga",13,1
"Hylemonella",3,1
"Hylemonella",4,1
"Hylemonella",5,1
"Hylemonella",6,1
"Hylemonella",7,1
"Hylemonella",8,1
"Hylemonella",13,1
"Hymenobacter",3,1
"Hymenobacter",4,1
"Hymenobacter",6,1
"Hymenobacter",9,1
"Hymenobacter",10,1
"Hyphomonas",5,1
"Hyphomonas",6,1
"Hyunsoonleella",5,1
"Hyunsoonleella",6,1
"Idiomarina",4,1
"Idiomarina",5,1
"Idiomarina",6,1
"Idiomarina",8,1
"Ignavibacterium",3,1
"Ignavibacterium",4,1
"Ignavibacterium",5,1
"Ignavibacterium",6,1
"Ignavibacterium",10,1
"Ignavigranum",3,1
"Ignavigranum",4,1
"Ignavigranum",5,1
"Ilumatobacter",6,1
"Ilyobacter",3,1
"Ilyobacter",4,1
"Ilyobacter",5,1
"Ilyobacter",8,1
"Ilyobacter",10,1
"Indibacter",4,1
"Indibacter",5,1
"Inquilinus",3,1
"Inquilinus",4,1
"Inquilinus",5,1
"Inquilinus",6,1
"Inquilinus",10,1
"Isobaculum",3,1
"Isobaculum",4,1
"Isobaculum",5,1
"Isobaculum",8,1
"Isobaculum",9,1
"Isobaculum",10,1
"Isoptericola",4,1
"Isoptericola",5,1
"Isoptericola",6,1
"Isoptericola",9,1
"Isosphaera",3,1
"Isosphaera",5,1
"Jannaschia",3,1
"Jannaschia",4,1
"Jannaschia",5,1
"Jannaschia",6,1
"Jannaschia",8,1
"Janthinobacterium",3,1
"Janthinobacterium",5,1
"Janthinobacterium",8,1
"Jejuia",3,1
"Jejuia",4,1
"Jejuia",5,1
"Jejuia",9,1
"Jejuia",13,1
"Jeotgalibaca",5,1
"Jeotgalibacillus",3,1
"Jeotgalibacillus",4,1
"Jeotgalibacillus",7,1
"Jeotgalibacillus",9,1
"Jeotgalibacillus",10,1
"Jeotgalicoccus",4,1
"Jeotgalicoccus",5,1
"Jeotgalicoccus",6,1
"Jeotgalicoccus",7,1
"Jeotgalicoccus",10,1
"Jeotgalicoccus",13,1
"Jiangella",7,1
"Jiangella",13,1
"Kaistia",4,1
"Kaistia",6,1
"Kaistia",8,1
"Kaistia",9,1
"Kallipyga",7,1
"Kangiella",5,1
"Kangiella",9,1
"Kerstersia",6,1
"Kerstersia",8,1
"Kibdelosporangium",6,1
"Kibdelosporangium",8,1
"Kiloniella",3,1
"Kiloniella",5,1
"Kiloniella",6,1
"Kiloniella",7,1
"Kiloniella",13,1
"Kingella",3,1
"Kingella",4,1
"Kingella",5,1
"Kitasatospora",5,1
"Kluyvera",3,1
"Kluyvera",6,1
"Kluyvera",9,1
"Kluyvera",13,1
"Knoellia",3,1
"Knoellia",4,1
"Knoellia",5,1
"Knoellia",6,1
"Knoellia",8,1
"Knoellia",10,1
"Komagataeibacter",4,1
"Komagataeibacter",5,1
"Komagataeibacter",6,1
"Kordiimonas",3,1
"Kordiimonas",4,1
"Kordiimonas",5,1
"Kordiimonas",6,1
"Kordiimonas",7,1
"Kordiimonas",8,1
"Kordiimonas",10,1
"Kordiimonas",13,1
"Kosmotoga",3,1
"Kosmotoga",4,1
"Kosmotoga",5,1
"Kosmotoga",6,1
"Kosmotoga",8,1
"Kosmotoga",9,1
"Kouleothrix",6,1
"Kouleothrix",9,1
"Kriegella",4,1
"Kriegella",5,1
"Kriegella",6,1
"Kriegella",10,1
"Ktedonobacter",4,1
"Ktedonobacter",8,1
"Ktedonobacter",13,1
"Kurthia",3,1
"Kurthia",4,1
"Kurthia",5,1
"Kurthia",6,1
"Kurthia",7,1
"Kurthia",10,1
"Kurthia",13,1
"Kushneria",4,1
"Kushneria",6,1
"Kushneria",9,1
"Kushneria",10,1
"Kyrpidia",4,1
"Kyrpidia",6,1
"Kytococcus",4,1
"Labilibacter",6,1
"Labilibacter",13,1
"Labilithrix",3,1
"Labilithrix",5,1
"Labrenzia",4,1
"Labrenzia",5,1
"Lacinutrix",3,1
"Lacinutrix",4,1
"Lacinutrix",5,1
"Lacinutrix",9,1
"Lacinutrix",13,1
"Lacticigenium",6,1
"Lacticigenium",8,1
"Laribacter",6,1
"Lasiodiplodia",4,1
"Lawsonia",3,1
"Lawsonia",4,1
"Lawsonia",9,1
"Lawsonia",13,1
"Leadbetterella",10,1
"Lechevalieria",6,1
"Lechevalieria",13,1
"Leeuwenhoekiella",5,1
"Legionella",3,1
"Legionella",4,1
"Legionella",5,1
"Legionella",6,1
"Legionella",8,1
"Legionella",9,1
"Legionella",10,1
"Leifsonia",3,1
"Leisingera",5,1
"Leisingera",6,1
"Leisingera",8,1
"Leisingera",9,1
"Leminorella",3,1
"Leminorella",4,1
"Leminorella",5,1
"Leminorella",6,1
"Leminorella",7,1
"Leminorella",9,1
"Leminorella",10,1
"Lentimicrobium",3,1
"Lentimicrobium",5,1
"Lentisphaera",4,1
"Lentisphaera",5,1
"Leptolyngbya",3,1
"Leptolyngbya",4,1
"Leptolyngbya",5,1
"Leptolyngbya",6,1
"Leptolyngbya",8,1
"Leptolyngbya",9,1
"Leptolyngbya",10,1
"Leptospira",8,1
"Leptospira",9,1
"Leptospira",10,1
"Leptospira",13,1
"Leptospirillum",4,1
"Leptospirillum",5,1
"Leptospirillum",6,1
"Leptothrix",6,1
"Leptotrichia",7,1
"Leptotrichia",10,1
"Leptotrichia",13,1
"Leucobacter",5,1
"Leucobacter",9,1
"Leucobacter",13,1
"Leuconostoc",3,1
"Leuconostoc",4,1
"Leuconostoc",5,1
"Leuconostoc",6,1
"Leuconostoc",7,1
"Leucothrix",6,1
"Levyella",6,1
"Levyella",9,1
"Levyella",10,1
"Lewinella",3,1
"Lewinella",5,1
"Lewinella",6,1
"Lihuaxuella",5,1
"Lihuaxuella",8,1
"Limnochorda",4,1
"Limnochorda",5,1
"Limnochorda",6,1
"Limnochorda",7,1
"Limnohabitans",4,1
"Limnohabitans",6,1
"Limnoraphis",4,1
"Limnothrix",3,1
"Limnothrix",5,1
"Lipomyces",4,1
"Lipomyces",5,1
"Listeria",9,1
"Listeria",13,1
"Longilinea",5,1
"Luminiphilus",6,1
"Lunatimonas",4,1
"Luteimonas",3,1
"Luteimonas",5,1
"Lutibacter",3,1
"Lutibacter",4,1
"Lutibacter",8,1
"Lyngbya",4,1
"Lysinibacillus",7,1
"Lysinibacillus",9,1
"Lysinibacillus",10,1
"Lysinibacillus",13,1
"Lysobacter",5,1
"Lysobacter",8,1
"Magnetospirillum",4,1
"Magnetospirillum",5,1
"Magnetospirillum",6,1
"Magnetospirillum",9,1
"Maribacter",3,1
"Maribacter",5,1
"Maribacter",6,1
"Maribacter",8,1
"Maribacter",13,1
"Marichromatium",3,1
"Marichromatium",4,1
"Marichromatium",5,1
"Marinifilum",3,1
"Marinifilum",8,1
"Marinilabilia",3,1
"Marinilabilia",7,1
"Marinilactibacillus",5,1
"Marinilactibacillus",6,1
"Marinilactibacillus",8,1
"Mariniradius",3,1
"Mariniradius",4,1
"Mariniradius",5,1
"Mariniradius",8,1
"Mariniradius",9,1
"Mariniradius",13,1
"Marinobacter",3,1
"Marinobacter",4,1
"Marinobacter",5,1
"Marinobacter",6,1
"Marinobacterium",3,1
"Marinobacterium",4,1
"Marinobacterium",5,1
"Marinobacterium",6,1
"Marinobacterium",7,1
"Marinobacterium",8,1
"Marinobacterium",9,1
"Marinobacterium",10,1
"Marinococcus",3,1
"Marinococcus",5,1
"Marinococcus",8,1
"Mariprofundus",4,1
"Mariprofundus",5,1
"Mariprofundus",10,1
"Massilia",4,1
"Massilia",5,1
"Massilia",6,1
"Massilia",9,1
"Mastigocladus",3,1
"Mastigocladus",4,1
"Mastigocladus",5,1
"Mastigocladus",6,1
"Meiothermus",3,1
"Meiothermus",5,1
"Melghirimyces",5,1
"Melghirimyces",6,1
"Melissococcus",5,1
"Mesoaciditoga",5,1
"Mesoaciditoga",8,1
"Mesoaciditoga",9,1
"Mesonia",6,1
"Mesoplasma",3,1
"Mesoplasma",5,1
"Mesoplasma",6,1
"Mesorhizobium",3,1
"Mesorhizobium",4,1
"Mesorhizobium",5,1
"Mesorhizobium",6,1
"Mesorhizobium",9,1
"Mesorhizobium",10,1
"Mesorhizobium",13,1
"Mesotoga",4,1
"Mesotoga",5,1
"Mesotoga",6,1
"Mesotoga",8,1
"Methanobacterium",3,1
"Methanobacterium",5,1
"Methanobacterium",6,1
"Methanobacterium",7,1
"Methanobrevibacter",3,1
"Methanobrevibacter",5,1
"Methanobrevibacter",6,1
"Methanobrevibacter",7,1
"Methanobrevibacter",8,1
"Methanobrevibacter",9,1
"Methanobrevibacter",13,1
"Methanocorpusculum",3,1
"Methanocorpusculum",5,1
"Methanocorpusculum",6,1
"Methanocorpusculum",8,1
"Methanocorpusculum",10,1
"Methanoculleus",3,1
"Methanoculleus",4,1
"Methanoculleus",8,1
"Methanofollis",6,1
"Methanolacinia",8,1
"Methanolobus",3,1
"Methanolobus",4,1
"Methanomassiliicoccus",8,1
"Methanomicrobium",4,1
"Methanomicrobium",5,1
"Methanomicrobium",8,1
"Methanoplanus",3,1
"Methanoplanus",4,1
"Methanoplanus",5,1
"Methanosaeta",6,1
"Methanosaeta",7,1
"Methanosaeta",8,1
"Methanosarcina",7,1
"Methanosarcina",10,1
"Methanosarcina",13,1
"Methanosphaera",4,1
"Methanosphaera",5,1
"Methanothermobacter",5,1
"Methylibium",4,1
"Methylibium",7,1
"Methylobacter",5,1
"Methylobacter",6,1
"Methylobacter",7,1
"Methylobacter",10,1
"Methylobacterium",4,1
"Methylobacterium",5,1
"Methylobacterium",6,1
"Methylobacterium",7,1
"Methylobacterium",10,1
"Methylobacterium",13,1
"Methylocaldum",5,1
"Methylocaldum",7,1
"Methylocapsa",6,1
"Methylocapsa",8,1
"Methyloceanibacter",3,1
"Methylococcus",4,1
"Methylococcus",5,1
"Methylococcus",9,1
"Methyloglobulus",3,1
"Methyloglobulus",4,1
"Methyloglobulus",5,1
"Methylohalobius",6,1
"Methylohalobius",7,1
"Methylomonas",3,1
"Methylomonas",4,1
"Methylomonas",5,1
"Methylomonas",6,1
"Methylomonas",8,1
"Methylomonas",9,1
"Methylomonas",10,1
"Methyloversatilis",3,1
"Methyloversatilis",4,1
"Methyloversatilis",5,1
"Methyloversatilis",6,1
"Methyloversatilis",8,1
"Methyloversatilis",9,1
"Methylovulum",3,1
"Methylovulum",4,1
"Methylovulum",5,1
"Methylovulum",6,1
"Methylovulum",7,1
"Methylovulum",8,1
"Methylovulum",9,1
"Methylovulum",13,1
"Micavibrio",3,1
"Micavibrio",4,1
"Micavibrio",5,1
"Micavibrio",13,1
"Microbacterium",6,1
"Microbacterium",10,1
"Microcystis",3,1
"Microcystis",5,1
"Microcystis",6,1
"Microcystis",7,1
"Microcystis",10,1
"Microlunatus",4,1
"Micromonospora",3,1
"Micromonospora",4,1
"Micromonospora",5,1
"Micromonospora",6,1
"Microtetraspora",5,1
"Microtetraspora",8,1
"Microvirga",3,1
"Microvirga",5,1
"Mitsuaria",6,1
"Mitsuokella",7,1
"Mitsuokella",10,1
"Mobiluncus",3,1
"Mobiluncus",4,1
"Mobiluncus",5,1
"Mobiluncus",6,1
"Mobiluncus",9,1
"Mobiluncus",10,1
"Mogibacterium",9,1
"Moniliophthora",4,1
"Moniliophthora",5,1
"Moniliophthora",10,1
"Moorea",3,1
"Moorea",5,1
"Moorea",6,1
"Moorea",7,1
"Moorella",8,1
"Moorella",10,1
"Moraxella",3,1
"Moraxella",4,1
"Moraxella",6,1
"Moraxella",7,1
"Morganella",6,1
"Morganella",7,1
"Morganella",8,1
"Moritella",3,1
"Moritella",8,1
"Mortierella",3,1
"Mortierella",4,1
"Mortierella",5,1
"Mortierella",6,1
"Mortierella",8,1
"Mortierella",10,1
"Mucilaginibacter",8,1
"Mucilaginibacter",10,1
"Mucispirillum",5,1
"Mucispirillum",8,1
"Muricauda",3,1
"Muricauda",5,1
"Muricauda",6,1
"Muricauda",8,1
"Muricauda",9,1
"Mycetocola",5,1
"Mycobacterium",7,1
"Mycobacterium",9,1
"Mycobacterium",13,1
"Mycoplasma",7,1
"Mycoplasma",10,1
"Myroides",3,1
"Myroides",7,1
"Myroides",10,1
"Myroides",13,1
"N4virus",4,1
"Nafulsella",3,1
"Nafulsella",4,1
"Nafulsella",5,1
"Nafulsella",6,1
"Nafulsella",7,1
"Nafulsella",10,1
"Nafulsella",13,1
"Natranaerobius",3,1
"Natranaerobius",5,1
"Natranaerobius",6,1
"Natranaerobius",10,1
"Natrialba",3,1
"Natrialba",4,1
"Natrialba",5,1
"Natrialba",8,1
"Natrialba",10,1
"Natribacillus",3,1
"Natribacillus",4,1
"Natribacillus",5,1
"Natribacillus",6,1
"Natribacillus",10,1
"Natronobacterium",3,1
"Natronobacterium",5,1
"Natronobacterium",8,1
"Natronorubrum",5,1
"Necropsobacter",4,1
"Negativicoccus",3,1
"Negativicoccus",4,1
"Negativicoccus",5,1
"Negativicoccus",6,1
"Negativicoccus",9,1
"Neisseria",3,1
"Neisseria",5,1
"Neisseria",6,1
"Neisseria",7,1
"Neisseria",9,1
"Neisseria",10,1
"Niabella",13,1
"Niastella",4,1
"Niastella",9,1
"Niastella",13,1
"Nitrincola",4,1
"Nitrincola",5,1
"Nitrobacter",4,1
"Nitrolancea",8,1
"Nitrosococcus",3,1
"Nitrosococcus",5,1
"Nitrosomonas",3,1
"Nitrosomonas",4,1
"Nitrosomonas",5,1
"Nitrosomonas",6,1
"Nitrosomonas",8,1
"Nitrosomonas",9,1
"Nitrosospira",4,1
"Nitrosospira",5,1
"Nitrosospira",7,1
"Nitrosovibrio",6,1
"Nitrospirillum",3,1
"Nitrospirillum",5,1
"Nitrospirillum",8,1
"Nitrospirillum",9,1
"Nitrospirillum",10,1
"Nitrospirillum",13,1
"Nocardia",3,1
"Nocardia",4,1
"Nocardia",5,1
"Nocardia",6,1
"Nocardia",8,1
"Nocardia",10,1
"Nocardioides",3,1
"Nocardioides",4,1
"Nocardioides",6,1
"Nocardioides",7,1
"Nocardiopsis",3,1
"Nocardiopsis",4,1
"Nocardiopsis",5,1
"Nocardiopsis",8,1
"Nonlabens",3,1
"Nonlabens",4,1
"Nonlabens",10,1
"Nonlabens",13,1
"Nonomuraea",3,1
"Nonomuraea",6,1
"Nostoc",5,1
"Nostoc",6,1
"Nostoc",8,1
"Noviherbaspirillum",4,1
"Novosphingobium",3,1
"Novosphingobium",4,1
"Novosphingobium",5,1
"Novosphingobium",6,1
"Novosphingobium",8,1
"Obesumbacterium",5,1
"Obesumbacterium",6,1
"Oceanibaculum",9,1
"Oceanicaulis",3,1
"Oceanicaulis",4,1
"Oceanicaulis",5,1
"Oceanicaulis",6,1
"Oceanicaulis",8,1
"Oceanicola",6,1
"Oceanithermus",8,1
"Oceanivirga",4,1
"Oceanivirga",5,1
"Oceanivirga",6,1
"Oceanobacillus",4,1
"Oceanobacillus",5,1
"Oceanobacillus",7,1
"Oceanobacillus",8,1
"Oceanobacillus",9,1
"Oceanospirillum",3,1
"Ochrobactrum",3,1
"Ochrobactrum",4,1
"Ochrobactrum",9,1
"Ochrobactrum",13,1
"Ochrovirga",4,1
"Ochrovirga",5,1
"Oleiagrimonas",6,1
"Olivibacter",3,1
"Olivibacter",4,1
"Olivibacter",6,1
"Olivibacter",7,1
"Olivibacter",13,1
"Opitutus",3,1
"Opitutus",5,1
"Opitutus",7,1
"Opitutus",8,1
"Orenia",3,1
"Orenia",4,1
"Orenia",5,1
"Orenia",6,1
"Orenia",8,1
"Orenia",10,1
"Orenia",13,1
"Ornatilinea",3,1
"Ornatilinea",4,1
"Ornatilinea",5,1
"Ornatilinea",6,1
"Ornatilinea",7,1
"Ornatilinea",10,1
"Ornithinibacillus",4,1
"Ornithinibacillus",6,1
"Ornithobacterium",7,1
"Ornithobacterium",10,1
"Oscillatoria",3,1
"Oscillatoria",6,1
"Oscillatoria",8,1
"Owenweeksia",3,1
"Owenweeksia",4,1
"Owenweeksia",6,1
"Owenweeksia",8,1
"Owenweeksia",10,1
"Paenarthrobacter",3,1
"Paenarthrobacter",5,1
"Paenarthrobacter",6,1
"Paenarthrobacter",10,1
